745,2022.08.11 11:50,buy,373,1.00,0.94068,0.92568,1.05568,0.00,987337.73
747,2022.08.12 17:05,buy,374,1.00,0.94347,0.92847,1.05847,0.00,987479.98
749,2022.08.26 17:05,buy,375,1.00,0.96280,0.94780,1.07780,0.00,987284.75
751,2022.09.13 17:50,sell,376,1.00,0.96121,0.97621,0.84621,0.00,987598.47
753,2022.09.22 10:35,buy,377,1.00,0.97288,0.95788,1.08788,0.00,987571.84
755,2022.09.26 14:35,sell,378,1.00,0.99039,1.00539,0.87539,0.00,988474.32
757,2022.09.28 10:05,sell,379,1.00,0.99350,1.00850,0.87850,0.00,988329.18
759,2022.09.29 19:45,buy,380,1.00,0.97966,0.96466,1.09466,0.00,990108.66
761,2022.10.04 19:55,buy,381,1.00,0.98058,0.96558,1.09558,0.00,989750.47
763,2022.10.10 17:35,sell,382,1.00,0.99848,1.01348,0.88348,0.00,990096.44
765,2022.10.12 14:00,sell,383,1.00,0.99509,1.01009,0.88009,0.00,990666.65
767,2022.10.20 15:40,buy,384,1.00,1.00235,0.98735,1.11735,0.00,989761.58
768,2022.10.20 21:35,sell,385,1.00,1.00349,1.01849,0.88849,0.00,989761.58
771,2022.10.25 18:50,buy,386,1.00,0.99584,0.98084,1.11084,0.00,989675.17
773,2022.10.31 17:25,sell,387,1.00,1.00178,1.01678,0.88678,0.00,988741.19
775,2022.11.11 21:45,buy,388,1.00,0.94117,0.92617,1.05617,0.00,989019.47
777,2022.11.15 15:35,sell,389,1.00,0.93787,0.95287,0.82287,0.00,989290.96
779,2022.12.02 17:35,sell,390,1.00,0.94205,0.95705,0.82705,0.00,988679.00
781,2022.12.05 20:15,sell,391,1.00,0.94195,0.95695,0.82695,0.00,989146.12
614,2018.12.31 04:55,close,307,1.00,0.98432,0.96931,1.09931,1.02,988671.21
712,2021.11.29 18:30,close,356,1.00,0.92491,0.93994,0.80994,3.24,989316.65
526,2016.11.22 05:30,close,263,1.00,1.00886,0.99381,1.12381,4.96,989156.98
736,2022.06.23 14:10,close,368,1.00,0.96620,0.98126,0.85126,6.21,987491.07
124,2011.06.22 12:05,close,62,1.00,0.84224,0.82718,0.95718,7.12,992278.34
308,2014.07.22 18:10,close,154,1.00,0.90226,0.88718,1.01718,8.87,987937.46
176,2011.10.28 16:20,close,88,1.00,0.86283,0.84773,0.97773,11.59,989237.09
714,2021.12.10 17:35,close,357,1.00,0.92240,0.93753,0.80753,14.09,989330.74
159,2011.09.19 02:05,close,79,1.00,0.88096,0.86583,0.99583,14.76,989860.00
602,2018.07.31 12:10,close,301,1.00,0.98818,0.97303,1.10303,15.18,988647.37
418,2015.07.02 22:55,close,209,1.00,0.94401,0.95916,0.82916,15.89,991036.23
598,2018.07.16 02:55,close,299,1.00,1.00222,0.98704,1.11704,17.96,988764.19
482,2016.01.29 20:20,close,241,1.00,1.02305,1.03825,0.90825,19.55,987819.81
2,2010.01.18 02:10,close,1,1.00,1.02814,1.01293,1.14293,20.43,1000020.43
194,2012.01.23 23:00,close,97,1.00,0.92764,0.94284,0.81284,21.56,987721.54
274,2013.08.20 22:35,close,137,1.00,0.91729,0.93250,0.80250,22.89,986295.88
730,2022.05.20 08:00,close,365,1.00,0.97123,0.98646,0.85646,23.68,990537.67
236,2013.01.31 09:10,close,118,1.00,0.91142,0.89635,1.02635,24.18,988248.32
696,2021.05.18 06:50,close,348,1.00,0.90213,0.91738,0.78738,27.71,989879.41
668,2020.04.09 11:30,close,334,1.00,0.97103,0.98631,0.85631,28.84,991203.06
708,2021.09.23 14:35,close,354,1.00,0.92511,0.90997,1.03997,31.63,989458.50
642,2019.09.06 01:00,close,321,1.00,0.98628,1.00173,0.87173,34.60,989483.40
62,2010.09.27 06:35,close,31,1.00,0.98524,1.00070,0.87070,35.66,1000948.09
390,2015.05.07 09:55,close,195,1.00,0.91517,0.93052,0.80052,38.24,989533.23
504,2016.06.28 17:50,close,252,1.00,0.97929,0.96385,1.09385,44.93,987231.53
456,2015.09.24 20:00,close,228,1.00,0.97332,0.95788,1.08788,45.21,989701.65
310,2014.08.04 15:50,close,155,1.00,0.90657,0.92209,0.79209,46.33,987983.79
286,2013.12.12 06:05,close,143,1.00,0.88676,0.87149,1.00149,46.95,986192.84
410,2015.06.29 06:05,close,205,1.00,0.93822,0.92277,1.05277,47.96,991701.02
400,2015.06.01 12:15,close,200,1.00,0.94654,0.93117,1.06117,50.09,990088.63
420,2015.07.06 07:15,close,210,1.00,0.94409,0.92859,1.05859,52.96,991089.19
534,2016.12.26 21:25,close,267,1.00,1.02656,1.04211,0.91211,53.58,987678.20
584,2018.02.02 17:25,close,292,1.00,0.93234,0.91683,1.04683,54.70,989446.62
646,2020.01.23 19:05,close,323,1.00,0.96962,0.95406,1.08406,57.75,989151.73
698,2021.05.31 06:35,close,349,1.00,0.89903,0.91456,0.78456,58.95,989938.36
66,2010.09.28 20:50,close,33,1.00,0.97636,0.96075,1.09075,62.48,1002038.50
586,2018.02.07 01:15,close,293,1.00,0.93602,0.95183,0.82183,64.48,989511.10
312,2014.08.14 07:05,close,156,1.00,0.90780,0.92369,0.79369,64.95,988048.74
82,2010.12.09 12:20,close,41,1.00,0.98758,0.97210,1.10210,65.10,999670.29
459,2015.09.28 12:50,close,229,1.00,0.97894,0.99469,0.86469,65.58,989767.23
520,2016.11.02 20:30,close,260,1.00,0.97246,0.95682,1.08682,65.81,988099.96
700,2021.06.18 07:05,close,350,1.00,0.91721,0.93292,0.80292,66.38,990004.74
316,2014.08.19 16:25,close,158,1.00,0.90869,0.89305,1.02305,70.43,988090.39
268,2013.07.08 09:45,close,134,1.00,0.96491,0.98060,0.85060,71.51,986547.47
302,2014.06.17 16:15,close,151,1.00,0.89996,0.88431,1.01431,72.23,987902.78
328,2014.12.05 17:30,close,164,1.00,0.97846,0.96272,1.09272,75.63,987815.43
229,2012.11.20 01:05,close,114,1.00,0.94219,0.92652,1.05652,76.61,988920.01
304,2014.06.26 08:25,close,152,1.00,0.89234,0.87680,1.00680,77.02,987979.80
492,2016.04.04 05:05,close,246,1.00,0.95784,0.97359,0.84359,78.30,988671.72
74,2010.10.22 12:30,close,37,1.00,0.97400,0.98977,0.85977,79.06,1001525.57
214,2012.05.16 20:45,close,107,1.00,0.94379,0.92800,1.05800,83.71,988824.63
592,2018.06.07 09:05,close,296,1.00,0.98466,1.00049,0.87049,84.29,989146.49
620,2019.02.25 04:15,close,310,1.00,0.99957,1.01544,0.88544,87.04,988708.36
608,2018.10.22 13:15,close,304,1.00,0.99720,0.98133,1.11133,87.24,987983.42
184,2011.11.28 06:30,close,92,1.00,0.92845,0.91262,1.04262,89.40,989352.41
542,2017.02.09 18:40,close,271,1.00,1.00073,0.98483,1.11483,89.93,987772.12
56,2010.09.14 23:55,close,28,1.00,0.99580,0.97990,1.10990,90.38,1002031.58
36,2010.06.24 10:55,close,18,1.00,1.10547,1.08969,1.21969,92.56,1001972.81
538,2017.01.03 04:35,close,269,1.00,1.02228,1.03835,0.90835,93.64,987485.87
416,2015.07.02 19:55,close,208,1.00,0.94439,0.92844,1.05844,100.59,991020.34
120,2011.05.09 18:15,close,60,1.00,0.87546,0.89138,0.76138,105.09,994018.36
260,2013.06.18 11:35,close,130,1.00,0.92034,0.93642,0.80642,106.32,985266.73
742,2022.07.25 04:05,close,371,1.00,0.96399,0.94796,1.07796,106.85,987590.55
52,2010.08.31 16:05,close,26,1.00,1.01786,1.03395,0.90395,107.09,1003008.06
12,2010.03.16 21:05,close,6,1.00,1.05454,1.07067,0.94067,107.16,1001157.87
276,2013.09.02 02:05,close,138,1.00,0.93248,0.91646,1.04646,109.39,986405.27
769,2022.10.20 21:35,close,384,1.00,1.00349,0.98735,1.11735,113.60,989875.18
364,2015.02.27 01:10,close,182,1.00,0.95242,0.96861,0.83861,113.91,987945.47
204,2012.04.06 22:40,close,102,1.00,0.91714,0.93320,0.80320,115.58,987660.30
422,2015.07.06 20:30,close,211,1.00,0.94261,0.95870,0.82870,115.64,991204.83
70,2010.10.18 00:45,close,35,1.00,0.95819,0.97443,0.84443,118.38,1001827.89
324,2014.10.31 18:35,close,162,1.00,0.96204,0.97818,0.84818,118.50,987936.65
318,2014.08.20 22:00,close,159,1.00,0.91337,0.89728,1.02728,119.34,988209.73
566,2017.09.04 06:15,close,283,1.00,0.96093,0.97719,0.84719,120.09,986490.53
510,2016.07.14 20:30,close,255,1.00,0.98035,0.99653,0.86653,120.37,988049.50
630,2019.07.11 18:15,close,315,1.00,0.98866,0.97245,1.10245,122.39,988626.93
190,2011.12.21 22:00,close,95,1.00,0.93554,0.91938,1.04938,123.99,987834.11
726,2022.05.10 06:15,close,363,1.00,0.99198,1.00832,0.87832,124.05,990117.31
218,2012.06.25 02:45,close,109,1.00,0.95777,0.94152,1.07152,130.51,988438.15
376,2015.03.19 23:45,close,188,1.00,0.98993,1.00624,0.87624,132.33,988802.99
552,2017.04.05 20:45,close,276,1.00,1.00652,0.99018,1.12018,133.13,986527.55
488,2016.03.16 17:15,close,244,1.00,0.99079,0.97444,1.10444,136.25,988635.90
746,2022.08.11 22:55,close,373,1.00,0.94202,0.92568,1.05568,142.25,987479.98
626,2019.06.18 13:20,close,313,1.00,0.99967,0.98321,1.11321,146.05,988778.52
688,2020.12.28 09:10,close,344,1.00,0.88968,0.90618,0.77618,146.54,989510.03
448,2015.09.09 19:10,close,224,1.00,0.97738,0.99384,0.86384,149.38,989613.52
356,2015.02.02 05:10,close,178,1.00,0.92518,0.90884,1.03884,150.34,986438.84
354,2015.01.28 13:15,close,177,1.00,0.90053,0.91691,0.78691,153.24,986288.50
196,2012.02.07 16:05,close,98,1.00,0.91739,0.93380,0.80380,153.70,987875.24
554,2017.04.10 00:05,close,277,1.00,1.00714,1.02384,0.89384,157.76,986685.31
738,2022.06.24 21:00,close,369,1.00,0.95907,0.94254,1.07254,159.53,987650.60
690,2021.01.11 02:50,close,345,1.00,0.88742,0.87099,1.00099,161.14,989671.17
428,2015.07.15 09:55,close,214,1.00,0.94603,0.92954,1.05954,163.00,990559.33
230,2012.11.20 05:40,close,115,1.00,0.94065,0.95719,0.82719,163.72,989083.73
130,2011.07.21 17:05,close,65,1.00,0.81902,0.83538,0.70538,166.05,991317.96
374,2015.03.16 01:50,close,187,1.00,1.00661,0.98994,1.11994,171.40,988670.66
212,2012.05.07 10:35,close,106,1.00,0.92361,0.94022,0.81022,174.32,988740.92
442,2015.09.01 13:40,close,221,1.00,0.96301,0.94632,1.07632,175.49,990025.44
164,2011.09.23 22:05,close,82,1.00,0.90538,0.92201,0.79201,180.03,989875.73
284,2013.11.21 15:30,close,142,1.00,0.91513,0.89861,1.02861,182.60,986145.89
95,2011.01.31 21:00,close,47,1.00,0.94329,0.92653,1.05653,186.58,997266.14
152,2011.09.12 23:10,close,76,1.00,0.88106,0.89786,0.76786,193.27,991075.16
88,2011.01.17 06:15,close,44,1.00,0.96439,0.98138,0.85138,195.32,997914.83
540,2017.01.16 22:35,close,270,1.00,1.01142,0.99449,1.12449,196.32,987682.19
654,2020.03.11 11:05,close,327,1.00,0.93568,0.91880,1.04880,200.92,991238.69
454,2015.09.22 00:00,close,227,1.00,0.97143,0.95445,1.08445,209.32,989656.44
722,2022.04.04 13:30,close,361,1.00,0.92720,0.91027,1.04027,213.65,990127.66
100,2011.03.18 19:00,close,50,1.00,0.90100,0.91804,0.78804,215.39,997189.59
453,2015.09.21 20:20,close,226,1.00,0.96945,0.98656,0.85656,217.65,989447.12
500,2016.06.24 01:50,close,250,1.00,0.96295,0.94585,1.07585,218.08,986942.94
30,2010.06.02 07:30,close,15,1.00,1.15807,1.14053,1.27053,219.33,1002853.03
692,2021.05.05 11:15,close,346,1.00,0.91591,0.89889,1.02889,226.05,989897.22
48,2010.08.13 19:25,close,24,1.00,1.05117,1.06855,0.93855,226.41,1002482.60
424,2015.07.10 06:10,close,212,1.00,0.94673,0.96399,0.83399,227.69,991432.52
462,2015.09.29 20:15,close,231,1.00,0.97141,0.98869,0.85869,234.71,989468.25
622,2019.03.05 20:10,close,311,1.00,1.00502,0.98764,1.11764,236.81,988945.17
96,2011.02.01 12:10,close,48,1.00,0.94095,0.95829,0.82829,237.65,997503.79
18,2010.04.02 02:25,close,9,1.00,1.05440,1.03693,1.16693,239.76,1000781.91
610,2018.12.12 19:10,close,305,1.00,0.99227,1.00965,0.87965,239.85,988223.27
222,2012.07.30 11:25,close,111,1.00,0.97907,0.96169,1.09169,243.09,989056.49
502,2016.06.27 10:10,close,251,1.00,0.97372,0.99120,0.86120,243.66,987186.60
242,2013.03.13 15:35,close,121,1.00,0.95129,0.93392,1.06392,249.14,988313.76
486,2016.03.11 21:05,close,243,1.00,0.98157,0.99902,0.86902,249.60,988499.65
616,2019.01.02 17:45,close,308,1.00,0.98881,0.97142,1.10142,252.70,988923.91
114,2011.05.02 17:35,close,57,1.00,0.86404,0.88124,0.75124,254.62,993708.42
208,2012.04.27 01:15,close,104,1.00,0.91119,0.89387,1.02387,260.11,988237.28
370,2015.03.06 17:10,close,185,1.00,0.98143,0.96381,1.09381,266.96,988125.44
782,2022.12.06 15:40,close,391,1.00,0.93932,0.95695,0.82695,268.96,989415.07
776,2022.11.14 02:20,close,388,1.00,0.94368,0.92617,1.05617,271.48,989290.96
468,2015.11.05 07:30,close,234,1.00,0.99315,0.97560,1.10560,273.26,989221.41
774,2022.11.01 09:25,close,387,1.00,0.99889,1.01678,0.88678,278.29,989019.47
399,2015.05.28 19:05,close,199,1.00,0.94617,0.96383,0.83383,281.13,990038.54
265,2013.06.21 18:45,close,132,1.00,0.93552,0.91792,1.04792,283.42,986560.69
382,2015.04.24 11:10,close,191,1.00,0.95330,0.97106,0.84106,289.52,990100.07
476,2015.12.21 12:25,close,238,1.00,0.99548,0.97756,1.10756,293.33,988073.40
574,2017.09.26 03:15,close,287,1.00,0.96639,0.98443,0.85443,303.54,988621.12
750,2022.08.26 21:00,close,375,1.00,0.96583,0.94780,1.07780,313.72,987598.47
4,2010.02.04 11:15,close,2,1.00,1.06205,1.04398,1.17398,316.56,1000336.99
206,2012.04.10 11:25,close,103,1.00,0.91835,0.90044,1.03044,316.87,987977.17
634,2019.07.31 23:25,close,317,1.00,0.99409,0.97582,1.10582,328.94,989340.89
210,2012.05.02 11:50,close,105,1.00,0.91400,0.89599,1.02599,329.32,988566.60
762,2022.10.05 15:15,close,381,1.00,0.98393,0.96558,1.09558,345.97,990096.44
16,2010.03.29 21:00,close,8,1.00,1.06390,1.08273,0.95273,360.00,1000542.15
292,2014.01.27 01:00,close,146,1.00,0.89405,0.91240,0.78240,363.67,986833.65
578,2017.11.02 14:55,close,289,1.00,0.99931,1.01829,0.88829,365.18,988880.76
348,2015.01.26 04:05,close,174,1.00,0.87738,0.89560,0.76560,367.00,985116.78
288,2014.01.02 10:45,close,144,1.00,0.89644,0.87811,1.00811,371.47,986564.31
373,2015.03.13 19:55,close,186,1.00,1.00494,1.02414,0.89414,373.82,988499.26
220,2012.07.03 20:35,close,110,1.00,0.95263,0.93416,1.06416,375.25,988813.40
384,2015.04.30 07:00,close,192,1.00,0.94016,0.92178,1.05178,376.01,990476.08
168,2011.10.04 21:15,close,84,1.00,0.92376,0.90524,1.03524,381.05,989742.46
632,2019.07.26 03:10,close,316,1.00,0.99072,0.97196,1.10196,385.02,989011.95
336,2015.01.12 11:55,close,168,1.00,1.01653,0.99758,1.12758,388.58,988585.33
118,2011.05.06 11:15,close,59,1.00,0.87272,0.85428,0.98428,394.17,993913.27
728,2022.05.18 11:30,close,364,1.00,0.99698,0.97808,1.10808,396.68,990513.99
651,2020.03.10 14:55,close,325,1.00,0.93157,0.95036,0.82036,406.84,990518.78
50,2010.08.19 19:35,close,25,1.00,1.03258,1.01326,1.14326,418.37,1002900.97
548,2017.03.15 22:30,close,274,1.00,1.00017,1.01943,0.88943,425.93,986940.88
484,2016.02.25 12:00,close,242,1.00,0.99095,0.97185,1.10185,430.24,988250.05
612,2018.12.28 05:30,close,306,1.00,0.98483,1.00434,0.87434,446.92,988670.19
572,2017.09.21 01:35,close,286,1.00,0.96997,0.95072,1.08072,454.66,988317.58
380,2015.04.20 13:30,close,190,1.00,0.95640,0.93703,1.06703,456.92,989810.55
350,2015.01.26 12:00,close,175,1.00,0.88531,0.86621,0.99621,463.11,985579.89
780,2022.12.02 19:50,close,390,1.00,0.93767,0.95705,0.82705,467.12,989146.12
402,2015.06.01 19:30,close,201,1.00,0.94737,0.92788,1.05788,473.94,990562.57
660,2020.03.20 19:15,close,330,1.00,0.98655,0.96683,1.09683,478.43,990064.17
180,2011.11.07 04:45,close,90,1.00,0.89296,0.87367,1.00367,480.42,990432.82
514,2016.10.10 16:45,close,257,1.00,0.98304,0.96296,1.09296,516.76,988359.38
408,2015.06.23 14:45,close,204,1.00,0.93252,0.91270,1.04270,516.88,991653.06
652,2020.03.10 19:45,close,326,1.00,0.93643,0.91657,1.04657,518.99,991037.77
394,2015.05.19 17:35,close,197,1.00,0.93686,0.91697,1.04697,521.96,989894.62
378,2015.04.13 14:20,close,189,1.00,0.98506,0.96469,1.09469,550.64,989353.63
352,2015.01.27 13:10,close,176,1.00,0.89850,0.91849,0.78849,555.37,986135.26
764,2022.10.11 20:55,close,382,1.00,0.99271,1.01348,0.88348,570.21,990666.65
332,2014.12.11 18:00,close,166,1.00,0.97016,0.94956,1.07956,577.22,988216.67
436,2015.08.26 03:30,close,218,1.00,0.93987,0.91941,1.04941,586.43,990621.70
296,2014.03.21 09:25,close,148,1.00,0.88354,0.86325,0.99325,620.73,987112.74
718,2022.02.07 01:05,close,359,1.00,0.92519,0.90443,1.03443,633.57,989923.73
580,2017.12.04 02:05,close,290,1.00,0.98172,0.96053,1.09053,636.03,989516.79
254,2013.05.27 10:10,close,127,1.00,0.96070,0.98217,0.85217,651.41,987287.47
142,2011.08.15 16:20,close,71,1.00,0.78411,0.80423,0.67423,652.97,991390.49
346,2015.01.22 17:10,close,173,1.00,0.86131,0.84066,0.97066,655.98,984749.78
662,2020.03.23 06:35,close,331,1.00,0.98265,1.00428,0.87428,663.68,990727.85
136,2011.08.04 02:05,close,68,1.00,0.77031,0.75024,0.88024,674.68,991259.90
342,2015.01.20 13:25,close,171,1.00,0.87325,0.89445,0.76445,709.99,985858.82
248,2013.04.23 19:05,close,124,1.00,0.94290,0.92118,1.05118,712.69,987737.85
178,2011.11.04 17:05,close,89,1.00,0.88912,0.86776,0.99776,715.31,989952.40
666,2020.03.31 03:25,close,333,1.00,0.95962,0.93765,1.06765,731.83,991174.22
298,2014.04.03 17:25,close,149,1.00,0.89185,0.86986,0.99986,800.26,987913.00
636,2019.08.14 00:05,close,318,1.00,0.97621,0.95328,1.08328,817.83,990158.72
363,2015.02.26 17:35,close,181,1.00,0.95361,0.93065,1.06065,834.72,987831.56
508,2016.07.13 00:00,close,254,1.00,0.98894,0.96565,1.09565,843.77,987929.13
754,2022.09.22 18:20,close,377,1.00,0.98174,0.95788,1.08788,902.48,988474.32
360,2015.02.24 08:45,close,180,1.00,0.94960,0.92581,1.05581,931.15,986996.84
556,2017.05.08 18:40,close,278,1.00,0.99729,0.97293,1.10293,938.54,987623.85
649,2020.03.10 08:10,close,324,1.00,0.93536,0.91143,1.04143,960.21,990111.94
10,2010.03.05 00:35,close,5,1.00,1.07691,1.05159,1.18159,980.30,1001050.71
262,2013.06.20 06:55,close,131,1.00,0.92954,0.90530,1.03530,1010.54,986277.27
65,2010.09.28 18:00,close,32,1.00,0.97575,1.00078,0.87078,1027.93,1001976.02
44,2010.07.12 12:00,close,22,1.00,1.06652,1.04017,1.17017,1064.21,1002576.84
524,2016.11.16 07:10,close,262,1.00,0.99999,0.97403,1.10403,1107.01,989152.02
134,2011.08.03 11:00,close,67,1.00,0.77615,0.75240,0.88240,1127.36,990585.22
404,2015.06.09 09:05,close,202,1.00,0.92649,0.95373,0.82373,1310.09,991872.66
139,2011.08.11 11:50,close,69,1.00,0.73710,0.71125,0.84125,1471.98,992731.88
758,2022.09.28 20:30,close,379,1.00,0.97613,1.00850,0.87850,1779.48,990108.66
568,2017.09.13 18:45,close,284,1.00,0.96405,0.93142,1.06142,1845.24,988335.77
148,2011.08.29 02:10,close,74,1.00,0.80848,0.77824,0.90824,1896.02,992790.04
22,2010.05.20 01:50,close,11,1.00,1.15220,1.10348,1.23348,2959.58,1003717.33
